cve_id,desc_len,word_count,is_injection,is_overflow,is_auth_bypass,is_xss,is_rce,is_dos,is_unauthenticated,is_root_admin,exploitability_score,av_network,av_adjacent,av_local,av_physical,ground_truth_severity
CVE-2021-40025,173,24,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40026,161,22,0,1,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40027,152,21,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40028,135,17,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40029,209,31,0,1,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40031,162,22,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40032,145,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40035,209,31,0,1,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40037,219,32,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-40038,146,21,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40039,162,22,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40041,393,49,0,0,0,1,0,0,0,0,1.1,0,0,1,0,MEDIUM
CVE-2021-42392,398,64,0,0,0,0,1,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2021-42748,118,17,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-42749,233,37,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-43579,174,28,0,1,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-44024,391,60,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-44528,279,43,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-45003,210,30,0,0,0,0,1,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45231,466,71,0,0,1,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-45334,176,26,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45440,396,61,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-45441,386,63,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-45442,394,61,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-45856,123,19,0,1,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-46045,102,16,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46046,141,18,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46047,93,12,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46048,125,16,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46049,129,19,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46050,85,12,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46051,137,20,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46052,108,16,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46053,101,15,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46054,140,16,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46055,140,16,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46146,199,31,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2021-46147,126,18,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-46148,257,36,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-46149,222,36,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-46150,226,31,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2021-46163,90,14,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-46164,150,22,0,0,0,0,1,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-46165,168,25,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-46166,156,21,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-0132,60,8,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-0133,49,7,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-21667,508,89,0,0,0,0,0,1,1,0,3.9,1,0,0,0,HIGH
CVE-2022-21823,246,34,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-22263,135,18,0,0,0,0,0,0,0,0,2.5,0,0,1,0,MEDIUM
CVE-2022-22264,162,24,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2022-22265,151,24,0,0,0,0,1,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-22266,215,26,0,0,0,0,0,0,0,0,2.5,0,0,1,0,MEDIUM
CVE-2022-22267,153,19,0,0,0,0,0,0,0,0,2.5,0,0,1,0,MEDIUM
CVE-2022-22268,165,25,0,0,0,0,0,0,0,0,0.9,0,0,0,1,MEDIUM
CVE-2022-22269,163,22,0,0,0,0,0,0,0,0,2.5,0,0,1,0,MEDIUM
CVE-2022-22270,148,20,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-22271,147,24,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-22272,150,18,0,0,0,0,0,0,0,0,2.5,0,0,1,0,MEDIUM
CVE-2022-22283,125,17,0,0,0,0,0,0,0,0,1.3,0,0,1,0,LOW
CVE-2022-22284,139,17,0,0,0,0,0,0,0,0,1.4,0,0,1,0,MEDIUM
CVE-2022-22285,214,30,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-22286,215,31,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-22287,120,18,0,0,0,0,0,0,0,0,0.2,0,0,0,1,LOW
CVE-2022-22288,119,16,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-22289,127,18,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2022-22701,184,31,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-22702,247,41,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-22815,84,10,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2022-22816,109,15,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2022-22817,171,26,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2022-22821,167,27,0,0,0,0,0,0,0,1,0.6,0,0,1,0,LOW
CVE-2022-22822,86,13,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2022-22823,87,13,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2022-22824,91,13,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2022-22825,82,13,0,1,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-22826,92,13,0,1,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-22827,85,13,0,1,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-22836,133,21,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-22844,160,27,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-22845,161,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2022-22846,125,25,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-22847,175,25,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-44586,153,21,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2021-23154,255,40,0,0,0,0,0,0,0,0,0.3,0,0,1,0,MEDIUM
CVE-2021-23218,158,25,0,0,0,0,0,1,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-24862,227,36,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2021-24948,257,37,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2021-24949,219,38,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-25032,454,69,0,0,0,0,0,0,1,1,3.9,1,0,0,0,CRITICAL
CVE-2021-25043,191,28,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-25047,236,35,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-25051,213,34,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-25052,217,34,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-25053,209,34,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-25054,182,29,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-43297,526,74,0,0,0,0,1,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-43949,259,37,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-43951,294,40,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-44458,306,48,0,0,0,0,0,0,0,0,1.6,1,0,0,0,HIGH
CVE-2022-0156,35,7,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-0157,121,14,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-0158,47,7,0,1,0,0,0,0,0,0,1.8,0,0,1,0,LOW
CVE-2022-22114,588,89,0,0,0,1,0,0,1,1,2.8,1,0,0,0,CRITICAL
CVE-2022-22115,513,85,0,0,0,1,0,0,0,1,2.3,1,0,0,0,CRITICAL
CVE-2022-22116,304,45,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-22117,335,52,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-22120,332,49,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2022-22121,329,53,1,0,0,0,0,0,0,1,2.1,1,0,0,0,HIGH
CVE-2020-28679,183,26,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-0174,95,11,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-21408,277,42,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-29454,463,75,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-0155,99,13,0,0,0,0,0,0,1,0,2.8,1,0,0,0,MEDIUM
CVE-2022-21666,363,47,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-21668,1142,174,0,0,0,0,1,0,0,0,1.3,1,0,0,0,HIGH
CVE-2022-21670,277,42,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2022-21672,892,131,0,0,0,0,0,0,0,1,2.8,1,0,0,0,MEDIUM
CVE-2020-25427,175,22,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-35452,94,15,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-36408,121,17,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-36409,268,38,0,0,0,0,0,1,0,0,1.8,0,0,1,0,HIGH
CVE-2021-36410,134,15,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-36411,287,44,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-36412,229,32,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-36414,184,30,0,1,0,0,1,1,0,0,1.8,0,0,1,0,HIGH
CVE-2022-0144,54,7,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-37195,420,69,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-37196,517,84,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-37197,372,61,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-37198,414,65,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-41769,2313,366,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2021-45033,488,75,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-45034,486,74,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2021-45460,397,65,0,0,0,0,0,1,0,0,2.8,1,0,0,0,HIGH
CVE-2021-44647,143,24,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-21669,353,60,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2022-21671,1033,165,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2020-28102,62,10,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2020-28103,64,10,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-43566,321,61,0,0,0,0,0,0,0,0,1.0,0,0,1,0,LOW
CVE-2022-0170,49,7,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-29701,283,43,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-38991,184,32,0,0,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-0129,310,48,0,0,0,0,0,0,0,1,1.1,0,0,1,0,HIGH
CVE-2022-0173,43,6,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-1573,539,81,0,0,0,0,0,1,1,0,3.9,1,0,0,0,HIGH
CVE-2021-34704,539,81,0,0,0,0,0,1,1,0,3.9,1,0,0,0,HIGH
CVE-2021-43052,531,83,0,0,1,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-43053,557,85,0,0,0,0,0,0,1,0,3.1,1,0,0,0,HIGH
CVE-2021-43054,561,85,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-43055,528,80,0,0,0,0,0,0,0,0,1.6,1,0,0,0,MEDIUM
CVE-2021-43971,186,25,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-43972,295,44,0,0,0,0,0,0,0,1,2.8,1,0,0,0,MEDIUM
CVE-2023-0028,95,12,0,0,0,1,0,0,0,0,0.9,1,0,0,0,MEDIUM
CVE-2021-41823,136,20,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-47952,648,111,0,0,0,0,0,0,0,1,1.8,0,0,1,0,LOW
CVE-2022-48198,311,47,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2022-34322,763,125,0,0,1,1,0,0,0,0,2.3,1,0,0,0,CRITICAL
CVE-2022-34323,1089,173,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-34324,188,27,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-37785,126,18,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-37786,222,38,1,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-37787,127,21,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-40711,175,28,0,0,0,1,0,0,0,1,1.7,1,0,0,0,MEDIUM
CVE-2022-45027,138,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2022-45213,81,12,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2022-47634,188,26,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2014-125030,379,54,0,0,0,0,0,0,0,0,2.8,0,1,0,0,MEDIUM
CVE-2018-25062,476,69,0,0,0,0,0,1,0,0,2.1,0,1,0,0,LOW
CVE-2018-25063,580,75,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2023-0029,335,46,0,0,0,0,0,1,0,0,3.9,1,0,0,0,MEDIUM
CVE-2010-10002,776,110,0,0,0,1,0,0,0,0,1.6,1,0,0,0,LOW
CVE-2013-10006,609,81,0,0,0,0,0,0,0,0,1.2,0,1,0,0,LOW
CVE-2015-10006,480,67,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2023-22551,302,48,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-4297,509,68,0,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2014-125031,446,66,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2014-125032,412,57,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2014-125033,524,72,0,0,0,0,0,0,0,0,2.1,0,1,0,0,LOW
CVE-2016-15006,646,96,0,0,0,0,0,0,0,0,2.2,1,0,0,0,LOW
CVE-2021-4298,517,61,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2021-4299,509,69,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-42475,356,49,0,1,0,0,1,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2014-125034,446,65,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2015-10007,514,76,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2015-10008,516,77,1,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2019-25093,554,73,0,0,0,1,0,0,0,0,0.9,1,0,0,0,LOW
CVE-2014-125035,401,56,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2015-10009,581,82,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2017-20161,537,82,1,0,0,0,0,0,0,0,1.2,0,1,0,0,MEDIUM
CVE-2022-48197,286,40,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2023-22451,647,104,0,0,0,0,0,0,0,1,2.8,1,0,0,0,MEDIUM
CVE-2014-125037,379,56,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2014-125038,399,55,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2014-125036,571,85,0,0,0,0,0,0,0,0,1.2,0,1,0,0,LOW
CVE-2016-15007,485,62,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2023-22452,795,136,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2015-10010,530,82,0,0,0,1,0,0,0,0,1.6,1,0,0,0,LOW
CVE-2015-10011,403,55,0,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2022-3241,224,36,1,0,0,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2022-3860,235,40,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-3911,321,55,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-3936,292,43,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2022-3994,200,29,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-4049,191,31,1,0,0,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2022-4057,121,18,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2022-4059,221,35,1,0,0,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2022-4099,218,32,1,0,0,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2022-4109,278,44,0,0,0,0,0,0,0,0,1.2,1,0,0,0,LOW
CVE-2022-4114,173,28,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-4119,306,46,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2022-4140,211,34,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2022-4142,353,53,0,0,0,0,0,0,0,1,1.7,1,0,0,0,MEDIUM
CVE-2022-4198,290,44,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2022-4200,293,44,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2022-4236,282,49,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-4237,354,58,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-4256,304,45,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2022-4260,281,42,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2022-4297,225,35,1,0,0,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2022-4298,234,35,0,0,0,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2022-4302,218,34,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-4324,295,47,0,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-4329,306,47,0,0,0,1,0,0,1,0,2.8,1,0,0,0,MEDIUM
CVE-2022-4340,308,43,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2022-4351,211,36,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-4352,211,36,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-4355,208,34,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-4356,208,34,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-4357,213,34,1,0,0,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2022-4358,216,37,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-4359,216,37,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-4360,216,37,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-4362,213,34,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-4369,246,39,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-4370,215,37,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-4371,328,53,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-4372,328,53,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-4373,212,34,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-4381,213,34,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-4417,254,43,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2019-13768,188,30,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-21200,198,34,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-30558,217,31,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-0337,225,32,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-0801,194,28,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-2742,277,43,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-2743,286,46,0,1,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-3842,234,35,0,0,0,0,0,0,0,0,1.6,1,0,0,0,HIGH
CVE-2022-3863,196,30,0,0,0,0,0,0,0,0,1.6,1,0,0,0,MEDIUM
CVE-2022-4025,203,30,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-3460,160,24,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-3614,217,34,0,0,1,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-39039,277,37,0,0,0,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2022-39040,195,26,0,0,1,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2022-39041,218,30,0,0,0,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2022-39042,228,31,0,0,1,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2022-40740,266,35,1,0,0,0,0,0,0,1,1.2,1,0,0,0,HIGH
CVE-2022-41645,205,31,0,0,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-43436,232,35,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-43437,210,31,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-43438,279,38,0,0,0,0,0,0,0,1,2.8,1,0,0,0,HIGH
CVE-2022-43448,233,36,0,0,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-46304,368,50,1,0,0,0,0,0,1,0,2.8,1,0,0,0,HIGH
CVE-2022-46305,190,24,0,0,1,0,0,0,1,0,2.8,0,1,0,0,MEDIUM
CVE-2022-46306,408,61,0,0,0,0,0,0,1,0,2.8,1,0,0,0,HIGH
CVE-2022-46309,173,25,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-46360,232,36,0,0,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47317,206,31,0,0,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47618,212,30,0,0,0,0,0,0,1,1,3.9,1,0,0,0,CRITICAL
CVE-2022-47908,214,32,0,1,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-43931,205,26,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2012-10002,452,66,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2015-10012,640,88,0,0,0,0,0,0,0,0,2.1,0,1,0,0,LOW
CVE-2013-10007,507,70,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2012-10003,436,60,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2022-4871,547,74,1,0,0,0,0,0,0,0,1.2,1,0,0,0,MEDIUM
CVE-2022-4663,434,68,0,0,0,1,0,0,0,1,2.3,1,0,0,0,MEDIUM
CVE-2023-0038,408,60,0,0,0,1,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2022-38766,176,30,0,0,0,0,0,0,0,0,2.8,0,1,0,0,HIGH
CVE-2021-32821,375,60,0,0,0,0,0,1,0,0,2.5,0,0,1,0,MEDIUM
CVE-2022-35845,296,41,1,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-39947,404,57,1,0,0,0,0,0,1,0,2.8,1,0,0,0,HIGH
CVE-2022-41336,352,50,0,0,0,1,0,0,0,0,0.9,1,0,0,0,MEDIUM
CVE-2022-42471,305,41,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-32824,970,152,0,0,0,0,1,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2022-45143,320,49,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2023-22456,1263,194,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
